"tick","donation-normed-big","donation-big group","donation-valued-big"
1.0,55.0,91.57166304236185,95.0
2.0,55.0,95.0,95.0
3.0,55.0,95.0,95.0
4.0,55.0,95.0,95.0
5.0,55.559701492537314,94.99996268656716,95.0
6.0,55.559701492537314,94.99992537313433,95.0
7.0,55.559701492537314,94.99988805970149,95.0
8.0,55.559701492537314,94.99985074626865,95.0
9.0,55.559701492537314,94.99983472835154,95.0
10.0,55.559701492537314,94.99953244922668,95.0
11.0,55.559701492537314,94.9987107693744,95.0
12.0,55.559701492537314,94.9964772119632,95.0
13.0,55.559701492537314,94.99040577343945,95.0
14.0,55.559701492537314,94.97448611067227,95.0
15.0,55.559701492537314,94.97393699046931,95.0
16.0,55.559701492537314,94.97345802741026,95.0
17.0,55.559701492537314,94.9730354514221,95.0
18.0,55.559701492537314,94.9726590015639,95.0
19.0,55.559701492537314,94.97232085409503,95.0
20.0,55.559701492537314,94.97201492537313,95.0
21.0,55.559701492537314,94.97173640391927,95.0
22.0,55.559701492537314,94.9714814276267,95.0
23.0,55.559701492537314,94.97124685574143,95.0
24.0,55.559701492537314,94.97103010439366,95.0
25.0,55.559701492537314,94.97082902575508,95.0
26.0,55.559701492537314,94.97064181777446,95.0
27.0,55.559701492537314,94.97046695574839,95.0
28.0,55.559701492537314,94.97030313974746,95.0
29.0,55.559701492537314,94.97014925373135,95.0
30.0,55.559701492537314,94.9700043334007,95.0
31.0,55.559701492537314,94.96986754066155,95.0
32.0,55.559701492537314,94.96973814315317,95.0
33.0,55.559701492537314,94.96961549769317,95.0
34.0,55.559701492537314,94.9694990367849,95.0
35.0,55.559701492537314,94.9693882575383,95.0
36.0,55.559701492537314,94.96928271251106,95.0
37.0,55.559701492537314,94.96918200208789,95.0
38.0,55.559701492537314,94.96908576810235,95.0
39.0,55.559701492537314,94.96899368846812,95.0
40.0,55.559701492537314,94.96890547263682,95.0
41.0,55.559701492537314,94.96882085773527,95.0
42.0,55.559701492537314,94.96873960526607,95.0
43.0,55.559701492537314,94.9686614982763,95.0
44.0,55.559701492537314,94.96858633891823,95.0
45.0,55.559701492537314,94.96851394633913,95.0
46.0,55.559701492537314,94.96844415484934,95.0
47.0,55.559701492537314,94.96837681232584,95.0
48.0,55.559701492537314,94.96831177881676,95.0
49.0,55.559701492537314,94.96824892531716,95.0
50.0,55.559701492537314,94.96818813269235,95.0
51.0,55.559701492537314,94.96812929072753,95.0
52.0,80.17593625435732,94.96807229728722,95.0
53.0,92.4839131498958,94.96636463561475,95.0
54.0,92.4839131498958,94.96383228806982,95.0
55.0,92.4839131498958,94.96130152406177,95.0
56.0,92.4839131498958,94.95877226708669,95.0
57.0,92.4839131498958,94.95718751568049,95.0
58.0,92.4839131498958,94.9433986969043,95.0
59.0,92.4839131498958,94.90026996736908,95.0
60.0,92.4839131498958,94.78311485486711,95.0
61.0,92.4839131498958,94.46473297177965,95.0
62.0,92.4839131498958,93.62522996508908,95.0
63.0,92.4839131498958,93.24831018740741,95.0
64.0,92.4839131498958,93.21489776411576,95.0
65.0,92.4839131498958,93.18553715635593,95.0
66.0,92.4839131498958,93.15946896360117,95.0
67.0,92.4839131498958,93.13611943279564,95.0
68.0,92.4839131498958,93.11504584785231,95.0
69.0,92.4839131498958,93.09590036888405,95.0
70.0,92.4839131498958,93.07840537430148,95.0
71.0,92.4839131498958,93.06233621426293,95.0
72.0,92.4839131498958,93.04750887731626,95.0
73.0,92.4839131498958,93.03377099643505,95.0
74.0,92.4839131498958,93.02099517535898,95.0
75.0,92.4839131498958,93.00907395910613,95.0
76.0,92.4839131498958,92.99791599021579,95.0
77.0,92.4839131498958,92.98744303377916,95.0
78.0,92.4839131498958,92.9775876482438,95.0
79.0,92.4839131498958,92.96829134255294,95.0
80.0,92.4839131498958,92.95950310395301,95.0
81.0,92.4839131498958,92.95117821143603,95.0
82.0,92.4839131498958,92.94327727153271,95.0
83.0,92.4839131498958,92.93576542882028,95.0
84.0,92.4839131498958,92.9286117149132,95.0
85.0,92.4839131498958,92.92178850810811,95.0
86.0,92.4839131498958,92.91527108211616,95.0
87.0,92.4839131498958,92.90903722702413,95.0
88.0,92.4839131498958,92.90306692920628,95.0
89.0,92.4839131498958,92.89734209964519,95.0
90.0,92.4839131498958,92.89184634224007,95.0
91.0,92.4839131498958,92.88656475532653,95.0
92.0,92.4839131498958,92.88148376092234,95.0
93.0,92.4839131498958,92.87659095723535,95.0
94.0,92.4839131498958,92.87187499077795,95.0
95.0,92.4839131498958,92.86732544507915,95.0
96.0,92.4839131498958,92.86293274350773,95.0
97.0,92.4839131498958,92.85868806413866,95.0
98.0,92.4839131498958,92.8545832649373,95.0
99.0,92.4839131498958,92.85061081781485,95.0
100.0,92.4839131498958,92.84676375033966,95.0
101.0,92.4839131498958,92.84303559407239,95.0
102.0,92.4839131498958,92.83942033865681,95.0
