"tick","donation-big group","donation-small","donation-normed-big","donation-normed-small","donation-valued-big","donation-valued-small"
1.0,92.82009219983227,92.82009219983223,92.5,92.5,95.0,95.0
2.0,92.8175003175004,92.81750031750047,92.5,92.5,95.0,95.0
3.0,92.81497039417442,92.81497039417435,92.5,92.5,95.0,95.0
4.0,92.8125,92.8125,92.5,92.5,95.0,95.0
5.0,83.16866010859317,77.01728125,91.75221385633385,92.28125,83.15789473684211,77.0
6.0,83.17942548034425,77.0345625,91.75221385633385,92.28125,83.15789473684211,77.0
7.0,83.19019085209531,77.05184375,91.75221385633385,92.28125,83.15789473684211,77.0
8.0,83.20095622384638,77.069125,91.75221385633385,92.28125,83.15789473684211,77.0
9.0,83.20557758455425,77.07654349808624,91.75221385633385,92.28125,83.15789473684211,77.0
10.0,83.29278872822368,77.216540296282,91.75221385633385,92.28125,83.15789473684211,76.99999999999999
11.0,83.5298531952994,77.59709104886005,91.75221385633385,92.28125,83.15789473684211,77.0
12.0,84.17426122832468,78.63153524439937,91.75221385633385,92.28125,83.15789473684211,77.0
13.0,85.92594387461033,81.44344610368884,91.75221385633385,92.28125,83.15789473684211,77.0
14.0,90.51895702873092,88.81643891852153,91.75221385633385,92.28125,83.15789473684211,77.0
15.0,90.67738477636799,89.07075707651552,91.75221385633385,92.28125,83.15789473684211,77.0
16.0,90.81557134870927,89.29258283028341,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
17.0,90.93748957653456,89.48829361699137,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
18.0,91.04609986407272,89.66264166320093,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
19.0,91.14365945407087,89.81925043655686,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
20.0,91.23192355014513,89.96093750000001,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
21.0,90.54808846690865,90.08993122984086,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
22.0,90.61475812186931,90.20802031254,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
23.0,90.67609255612682,90.31665934904933,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
24.0,90.7327673842978,90.41704502638319,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
25.0,90.78534420749648,90.51017208435925,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
26.0,90.83429421515227,90.59687512047961,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
27.0,90.88001607747151,90.67786028207617,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
28.0,90.92284969211701,90.75372961521069,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
29.0,90.96308687454075,90.82499999999999,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
30.0,91.00097976389493,90.89211803964326,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
31.0,91.03674749989163,90.95547188685558,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
32.0,91.0705815758023,91.01540072540465,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
33.0,91.10265016703188,91.07220243712781,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
34.0,91.13310165918229,91.12613985103796,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
35.0,91.16206754487995,91.17744587434979,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
36.0,91.18966481864335,91.226327734405,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
37.0,91.21599796944739,91.27297050801559,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
38.0,91.24116064848948,91.31754007550603,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
39.0,91.26523707292802,91.36018560709456,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
40.0,91.28830321361154,91.40104166666667,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
41.0,91.31042780501367,91.44023000062928,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
42.0,91.33167320799527,91.47786106608403,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
43.0,91.35209615008584,91.51403534205583,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
44.0,91.37174836331754,91.54884445926078,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
45.0,91.3906771359557,91.58237217736252,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
46.0,91.40892579153457,91.61469523346761,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
47.0,91.4265341062525,91.64588408143966,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
48.0,91.4435386738871,91.67600353825777,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
49.0,91.45997322585366,91.7051133509221,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
50.0,91.47586891278152,91.73326869519819,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
51.0,91.49125455295935,91.760520615677,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
52.0,91.50615685216009,91.7869164151417,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
53.0,91.52060059866209,91.81249999999999,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
54.0,91.53460883670776,91.837312187524,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
55.0,91.54820302116148,91.86139097978909,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
56.0,91.56140315572884,91.8847718084957,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
57.0,91.57422791676272,91.90748775426171,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
58.0,91.58669476439981,91.9295697434738,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
59.0,91.5988200425315,91.95104672536141,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
60.0,91.6106190689114,91.97194583160046,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
61.0,91.62210621652898,91.99229252044697,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
62.0,91.63329498723297,92.01211070714294,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
63.0,91.64419807846157,92.03142288211262,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
64.0,91.65482744382977,92.05025021827845,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
65.0,91.66519434823078,92.06861266865963,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
66.0,91.67530941802966,92.08652905527796,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
67.0,91.68518268685666,92.10401715026975,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
68.0,91.69482363745001,92.12109375000001,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
69.0,91.70424123994388,92.13777474288023,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
70.0,91.71344398695356,92.15407517151343,91.75221385633385,92.28125,83.15789473684212,77.00000000000001
71.0,91.72243992576935,92.17000928971758,91.75221385633385,92.28125,83.1578947368421,76.99999999999999
72.0,91.73123668793704,92.18559061492044,91.8807254116571,92.28125,83.15789473684212,77.00000000000001
73.0,91.74097890960569,92.20083197636154,91.8807254116571,92.28125,83.1578947368421,76.99999999999999
74.0,91.7505360771928,92.21574555949401,91.8807254116571,92.28125,83.15789473684212,77.00000000000001
75.0,91.75991472990576,92.23034294693375,91.8807254116571,92.28125,83.1578947368421,76.99999999999999
76.0,91.76912108795446,92.24463515627001,91.8807254116571,92.28125,83.15789473684212,77.00000000000001
77.0,91.77751193947721,92.25863267501686,91.8807254116571,92.28125,83.1578947368421,76.99999999999999
78.0,91.79446791028757,92.27234549295838,91.8807254116571,92.28125,83.15789473684212,77.00000000000001
79.0,91.8271009667838,92.28578313211334,91.8807254116571,92.28125,83.1578947368421,76.99999999999999
80.0,91.90262083657797,92.2989546745247,91.8807254116571,92.28125,83.15789473684212,77.00000000000001
81.0,92.09498218354622,92.31186878805687,91.8807254116571,92.28125,83.1578947368421,76.99999999999999
82.0,91.67987131977317,92.32453375036889,91.8807254116571,92.28125,83.15789473684212,77.00000000000001
83.0,91.7028880083535,92.3369574712122,91.8807254116571,92.28125,83.1578947368421,76.99999999999999
84.0,91.72364806763325,92.3491475131916,91.8807254116571,92.28125,83.15789473684212,77.00000000000001
85.0,91.74257489496006,92.3611111111111,91.8807254116571,92.28125,83.1578947368421,76.99999999999999
86.0,91.75998476530856,92.37285519001907,91.8807254116571,92.28125,83.15789473684212,77.00000000000001
87.0,91.77611951455579,92.38438638205315,91.8807254116571,92.28125,83.1578947368421,76.99999999999999
88.0,91.7911677966019,92.39571104217964,91.8807254116571,92.28125,83.15789473684212,77.00000000000001
