"tick","donation-normed-big","donation-big group","donation-valued-big"
1.0,55.0,60.121475197315796,95.0
2.0,55.0,60.0800050800076,95.0
3.0,55.0,60.03952630678975,95.0
4.0,55.0,60.0,95.0
5.0,55.07462686567164,59.14189103455993,93.65671641791045
6.0,55.07462686567164,59.10554531620062,93.65671641791045
7.0,55.07462686567164,59.07003482239763,93.65671641791045
8.0,55.07462686567164,59.03532873205913,93.65671641791045
9.0,55.07462686567164,59.000929291884404,93.65671641791045
10.0,55.07462686567164,58.97357496573386,93.65671641791045
11.0,55.07462686567164,58.95836841351187,93.65671641791045
12.0,55.07462686567164,58.97491900430355,93.65671641791045
13.0,55.07462686567164,59.07657490370211,93.65671641791045
14.0,55.07462686567164,59.395540882877036,93.65671641791045
15.0,55.07462686567164,59.37698236090077,93.65671641791045
16.0,55.07462686567164,59.35748710905119,93.65671641791045
17.0,55.07462686567164,59.33733830533202,93.65671641791045
18.0,55.07462686567164,59.31674281655216,93.65671641791045
19.0,55.07462686567164,59.29585472997575,93.65671641791045
20.0,55.07462686567164,59.27479064223834,93.65671641791045
21.0,55.07462686567164,59.25363990979598,93.65671641791045
22.0,55.07462686567164,59.2324717091916,93.65671641791045
23.0,55.07462686567164,59.21134001507309,93.65671641791045
24.0,55.07462686567164,59.19028718261589,93.65671641791045
25.0,55.07462686567164,59.16934657250212,93.65671641791045
26.0,55.07462686567164,59.14854450533609,93.65671641791045
27.0,55.07462686567164,59.12790173767212,93.65671641791045
28.0,55.07462686567164,59.10743459106946,93.65671641791045
29.0,55.07462686567164,59.087155825696634,93.65671641791045
30.0,55.07462686567164,59.06707532331659,93.65671641791045
31.0,55.07462686567164,59.047200626260306,93.65671641791045
32.0,55.07462686567164,59.027537366381814,93.65671641791045
33.0,55.07462686567164,59.008089609090945,93.65671641791045
34.0,55.07462686567164,58.98886013121481,93.65671641791045
35.0,55.07462686567164,58.96985064685092,93.65671641791045
36.0,55.07462686567164,58.95106199201251,93.65671641791045
37.0,55.07462686567164,58.93249427638366,93.65671641791045
38.0,55.07462686567164,58.91414700864091,93.65671641791045
39.0,55.07462686567164,58.896019200394335,93.65671641791045
40.0,55.07462686567164,58.87810945273631,93.65671641791045
41.0,55.07462686567164,58.86041602856192,93.65671641791045
42.0,55.07462686567164,58.84293691318891,93.65671641791045
43.0,55.07462686567164,58.82566986531478,93.65671641791045
44.0,55.07462686567164,58.80861245995436,93.65671641791045
