"tick","donation-normed-small","donation-small","donation-valued-small"
1.0,92.5,94.9975,95.0
2.0,92.5,94.995,95.0
3.0,92.5,94.9925,95.0
4.0,92.5,94.99000000000001,95.0
5.0,92.5,94.98892679955352,95.0
6.0,92.5,94.96867409818705,95.0
7.0,92.5,94.91362154808535,95.0
8.0,92.5,94.76397320153353,95.0
9.0,92.5,94.35718682044285,95.0
10.0,92.5,93.29056941504209,95.0
11.0,92.5,93.2537783614444,95.0
12.0,92.5,93.22168783648704,95.0
13.0,92.5,93.19337524528154,95.0
14.0,92.5,93.16815310478106,95.0
15.0,92.5,93.1454972243679,95.0
16.0,92.5,93.125,95.0
17.0,92.5,93.10633906259082,94.99999999999999
18.0,92.5,93.08925565098879,95.0
19.0,92.5,93.07353933467641,95.0
20.0,92.5,93.05901699437496,95.00000000000001
21.0,92.5,93.04554472558999,95.00000000000001
22.0,92.5,93.03300179088902,95.00000000000001
23.0,92.5,93.02128603514268,94.99999999999999
24.0,92.5,93.01031036307982,95.00000000000001
25.0,92.5,93.0,95.0
26.0,92.5,92.99029033784545,95.0
27.0,92.5,92.9811252243247,95.0
28.0,92.5,92.97245559126152,94.99999999999999
29.0,92.5,92.96423834544262,94.99999999999999
30.0,92.5,92.95643546458764,95.0
31.0,92.5,92.94901325506693,95.0
32.0,92.5,92.94194173824158,95.0
33.0,92.5,92.93519413988925,95.00000000000001
34.0,92.5,92.92874646285627,94.99999999999999
35.0,92.5,92.92257712736426,95.0
36.0,92.5,92.91666666666667,95.0
37.0,92.5,92.91099746826339,95.0
38.0,92.5,92.9055535528269,95.0
39.0,92.5,92.90032038451271,95.0
40.0,92.5,92.89528470752106,95.0
41.0,92.5,92.89043440472152,95.0
42.0,92.5,92.88575837490524,95.0
43.0,92.5,92.8812464258315,95.0
44.0,92.5,92.8768891807222,94.99999999999999
45.0,92.5,92.87267799624996,95.00000000000001
46.0,92.5,92.86860489038725,94.99999999999999
47.0,92.5,92.86466247874473,95.0
48.0,92.5,92.86084391824352,95.0
49.0,92.5,92.85714285714286,95.0
50.0,92.5,92.85355339059328,95.0
51.0,92.5,92.850070021007,95.0
52.0,92.5,92.84668762264077,95.0
53.0,92.5,92.84340140987172,95.0
54.0,92.5,92.84020690871989,95.00000000000001
55.0,92.5,92.83709993123162,95.0
56.0,92.5,92.83407655239053,94.99999999999999
57.0,92.5,92.83113308926627,95.00000000000001
58.0,92.5,92.82826608214931,95.0
59.0,92.5,92.82547227745205,95.0
60.0,92.5,92.82274861218394,95.0
61.0,92.5,92.82009219983223,95.0
62.0,92.5,92.81750031750047,95.0
63.0,92.5,92.81497039417435,94.99999999999999
64.0,92.5,92.8125,95.0
65.0,92.5,92.81008683647302,95.0
66.0,92.5,92.80772872744832,95.0
67.0,92.5,92.80542361089076,95.0
68.0,92.5,92.80316953129541,95.0
69.0,92.5,92.80096463271443,95.00000000000001
70.0,92.5,92.7988071523336,95.0
71.0,92.5,92.79669541454845,95.0
72.0,92.5,92.79462782549439,95.0
73.0,92.5,92.79260286799033,95.00000000000001
74.0,92.5,92.79061909685954,94.99999999999999
75.0,92.5,92.78867513459483,95.0
76.0,92.5,92.7867696673382,95.0
77.0,92.5,92.78490144114909,94.99999999999999
78.0,92.5,92.78306925853614,95.00000000000001
79.0,92.5,92.7812719752315,95.00000000000001
80.0,92.5,92.77950849718748,95.0
81.0,92.5,92.77777777777777,95.00000000000001
82.0,92.5,92.77607881518712,95.0
83.0,92.5,92.77441064997423,95.0
84.0,92.5,92.77277236279498,95.0
85.0,92.5,92.77116307227332,94.99999999999999
86.0,92.5,92.7695819330086,94.99999999999999
87.0,92.5,92.76802813370945,95.0
88.0,92.5,92.76650089544451,95.0
89.0,92.5,92.76499947000158,94.99999999999999
90.0,92.5,92.76352313834735,95.0
91.0,92.5,92.76207120918049,95.0
92.0,92.5,92.76064301757134,95.0
93.0,92.5,92.7592379236826,95.0
94.0,92.5,92.7578553115647,95.00000000000001
95.0,92.5,92.75649458802128,95.0
96.0,92.5,92.75515518153992,94.99999999999999
97.0,92.5,92.7538365412834,95.00000000000001
98.0,92.5,92.75253813613806,95.0
