"tick","donation-normed-big","donation-big group","donation-valued-big"
1.0,91.60788688554547,94.99947110156332,95.0
2.0,91.60788688554547,94.99894220312663,95.0
3.0,91.60788688554547,94.99841330468996,95.0
4.0,91.60788688554547,94.99788440625325,95.0
5.0,91.60788688554547,94.99765736063792,95.0
6.0,91.60788688554547,94.99337271180134,95.0
7.0,91.60788688554547,94.98172582872762,95.0
8.0,91.60788688554547,94.95006631811007,95.0
9.0,91.60788688554547,94.86400684570054,95.0
10.0,91.60788688554547,94.63835393439736,95.0
11.0,91.60788688554547,94.63057044210464,95.0
12.0,91.60788688554547,94.62378139071168,95.0
13.0,91.60788688554547,94.61779159662085,95.0
14.0,91.60788688554547,94.61245561634864,95.0
15.0,91.60788688554547,94.60766255245571,95.0
16.0,91.60788688554547,94.60332617248591,95.0
17.0,91.60788688554547,94.59937827623676,95.0
18.0,91.60788688554547,94.59576412036094,95.0
19.0,91.60788688554547,94.59243918630969,95.0
20.0,91.60788688554547,94.58936684907674,95.0
21.0,91.60788688554547,94.58651666431713,95.0
22.0,91.60788688554547,94.58386308889526,95.0
23.0,91.60788688554547,94.58138451093569,95.0
24.0,91.60788688554547,94.57906250461743,95.0
25.0,91.60788688554547,94.57688125065161,95.0
26.0,91.60788688554547,94.5748270805979,95.0
27.0,91.60788688554547,94.57288811491262,95.0
28.0,91.60788688554547,94.57105397276315,95.0
29.0,91.60788688554547,94.56931553737616,95.0
30.0,91.60788688554547,94.5676647647818,95.0
31.0,91.60788688554547,94.56609452677691,95.0
32.0,91.60788688554547,94.56459848109935,95.0
33.0,91.60788688554547,94.56317096341134,95.0
34.0,91.60788688554547,94.56180689689016,95.0
35.0,91.60788688554547,94.56050171613133,95.0
36.0,91.60788688554547,94.5592513027621,95.0
37.0,91.60788688554547,94.558051930693,95.0
38.0,91.60788688554547,94.5569002193475,95.0
39.0,91.60788688554547,94.55579309353132,95.0
40.0,91.60788688554547,94.55472774885595,95.0
41.0,91.60788688554547,94.55370162182868,95.0
42.0,91.60788688554547,94.55271236388481,95.0
43.0,91.60788688554547,94.5517578187602,95.0
44.0,91.60788688554547,94.55083600270956,95.0
45.0,91.60788688554547,94.54994508715598,95.0
46.0,91.60788688554547,94.54908338342669,95.0
47.0,91.60788688554547,94.54824932928486,95.0
48.0,91.60788688554547,94.54744147701311,95.0
49.0,91.60788688554547,94.54665848284101,95.0
50.0,91.60788688554547,94.54589909754235,95.0
51.0,91.60788688554547,94.54516215805091,95.0
52.0,91.60788688554547,94.5444465799677,95.0
53.0,91.60788688554547,94.54375135084918,95.0
54.0,91.60788688554547,94.54307552418314,95.0
55.0,91.60788688554547,94.54241821396857,95.0
56.0,91.60788688554547,94.54177858983158,95.0
57.0,91.60788688554547,94.54115587261361,95.0
58.0,91.60788688554547,94.5405493303808,95.0
59.0,91.60788688554547,94.53995827480605,95.0
60.0,91.60788688554547,94.53938205788512,95.0
61.0,91.60788688554547,94.5388200689491,95.0
62.0,91.60788688554547,94.53827173194375,95.0
63.0,91.60788688554547,94.5377365029469,95.0
64.0,91.60788688554547,94.53721386790022,95.0
65.0,91.60788688554547,94.53670334053344,95.0
66.0,91.60788688554547,94.53620446046278,95.0
67.0,91.60788688554547,94.53571679144528,95.0
68.0,91.60788688554547,94.53523991977563,95.0
69.0,91.60788688554547,94.53477345281061,95.0
70.0,91.60788688554547,94.53431701761039,95.0
71.0,91.60788688554547,94.53387025968509,95.0
72.0,91.60788688554547,94.53343284183774,95.0
73.0,91.60788688554547,94.53300444309443,95.0
74.0,91.60788688554547,94.5325847577145,95.0
75.0,91.60788688554547,94.53217349427338,95.0
76.0,91.60788688554547,94.53177037481211,95.0
77.0,91.60788688554547,94.5313751340478,95.0
78.0,91.60788688554547,94.5309875186399,95.0
79.0,91.60788688554547,94.53060728650784,95.0
80.0,91.60788688554547,94.53023420619566,95.0
81.0,91.60788688554547,94.52986805627953,95.0
82.0,91.60788688554547,94.5295086248163,95.0
83.0,91.60788688554547,94.52915570882698,95.0
84.0,91.60788688554547,94.52880911381584,95.0
85.0,91.60788688554547,94.52846865331938,95.0
86.0,91.60788688554547,94.5281341484853,95.0
87.0,91.60788688554547,94.52780542767718,95.0
88.0,91.60788688554547,94.52748232610487,95.0
89.0,91.60788688554547,94.52716468547703,95.0
90.0,91.60788688554547,94.52685235367545,95.0
91.0,91.60788688554547,94.52654518444884,95.0
92.0,91.60788688554547,94.52624303712511,95.0
93.0,91.60788688554547,94.52594577634065,95.0
94.0,91.60788688554547,94.52565327178557,95.0
95.0,91.60788688554547,94.5253653979636,95.0
96.0,91.60788688554547,94.52508203396597,95.0
97.0,91.60788688554547,94.52480306325792,95.0
98.0,91.60788688554547,94.52452837347727,95.0
99.0,91.60788688554547,94.52425785624455,95.0
100.0,91.60788688554547,94.52399140698307,95.0
101.0,91.60788688554547,94.52372892474911,95.0
102.0,91.60788688554547,94.52347031207135,95.0
103.0,91.60788688554547,94.52321547479865,95.0
104.0,91.60788688554547,94.52296432195621,95.0
105.0,91.60788688554547,94.52271676560886,95.0
106.0,91.60788688554547,94.52247272073208,95.0
107.0,91.60788688554547,94.5222321050888,95.0
108.0,91.60788688554547,94.52199483911359,95.0
109.0,91.60788688554547,94.5217608458015,95.0
110.0,91.60788688554547,94.5215300506035,95.0
111.0,91.60788688554547,94.52130238132662,95.0
112.0,91.60788688554547,94.52107776803881,95.0
113.0,91.60788688554547,94.52085614297907,95.0
114.0,91.60788688554547,94.52063744047126,95.0
115.0,91.60788688554547,94.52042159684248,95.0
116.0,91.60788688554547,94.52020855034533,95.0
117.0,91.60788688554547,94.51999824108329,95.0
118.0,91.60788688554547,94.51979061094038,95.0
119.0,91.60788688554547,94.51958560351352,95.0
120.0,91.60788688554547,94.51938316404818,95.0
121.0,91.60788688554547,94.5191832393768,95.0
122.0,91.60788688554547,94.51898577786056,95.0
123.0,91.60788688554547,94.51879072933274,95.0
124.0,91.60788688554547,94.5185980450457,95.0
125.0,91.60788688554547,94.5184076776194,95.0
126.0,91.60788688554547,94.51821958099255,95.0
127.0,91.60788688554547,94.51803371037579,95.0
128.0,91.60788688554547,94.51785002220691,95.0
129.0,91.60788688554547,94.51766847410791,95.0
130.0,91.60788688554547,94.51748902484393,95.0
131.0,91.60788688554547,94.51731163428389,95.0
132.0,91.60788688554547,94.51713626336294,95.0
133.0,91.60788688554547,94.5169628740461,95.0
134.0,91.60788688554547,94.51679142929372,95.0
135.0,91.60788688554547,94.51662189302824,95.0
136.0,91.60788688554547,94.51645423010235,95.0
137.0,91.60788688554547,94.51628840626817,95.0
138.0,91.60788688554547,94.51612438814819,95.0
139.0,91.60788688554547,94.51596214320669,95.0
140.0,91.60788688554547,94.51580163972292,95.0
141.0,91.60788688554547,94.51564284676489,95.0
142.0,91.60788688554547,94.5154857341644,95.0
143.0,91.60788688554547,94.51533027249283,95.0
144.0,91.60788688554547,94.51517643303832,95.0
145.0,91.60788688554547,94.51502418778293,95.0
146.0,91.60788688554547,94.51487350938189,95.0
147.0,91.60788688554547,94.51472437114228,95.0
148.0,91.60788688554547,94.51457674700376,95.0
149.0,91.60788688554547,94.51443061151906,95.0
150.0,91.60788688554547,94.51428593983569,95.0
151.0,91.60788688554547,94.51414270767819,95.0
152.0,91.60788688554547,94.51400089133102,95.0
153.0,91.60788688554547,94.51386046762191,95.0
154.0,91.60788688554547,94.51372141390635,95.0
155.0,91.60788688554547,94.51358370805174,95.0
156.0,91.60788688554547,94.51344732842297,95.0
157.0,91.60788688554547,94.51331225386794,95.0
158.0,91.60788688554547,94.51317846370394,95.0
159.0,91.60788688554547,94.51304593770423,95.0
160.0,91.60788688554547,94.51291465608523,95.0
161.0,91.60788688554547,94.51278459949404,95.0
162.0,91.60788688554547,94.51265574899668,95.0
163.0,91.60788688554547,94.51252808606613,95.0
164.0,91.60788688554547,94.51240159257162,95.0
165.0,91.60788688554547,94.51227625076734,95.0
166.0,91.60788688554547,94.5121520432824,95.0
167.0,91.60788688554547,94.51202895311035,95.0
168.0,91.60788688554547,94.51190696359967,95.0
169.0,91.60788688554547,94.51178605844417,95.0
170.0,91.60788688554547,94.51166622167393,95.0
171.0,91.60788688554547,94.51154743764623,95.0
172.0,91.60788688554547,94.51142969103735,95.0
173.0,91.60788688554547,94.51131296683387,95.0
174.0,91.60788688554547,94.51119725032486,95.0
175.0,91.60788688554547,94.51108252709395,95.0
176.0,91.60788688554547,94.51096878301206,95.0
177.0,91.60788688554547,94.51085600422967,95.0
178.0,91.60788688554547,94.51074417717012,95.0
179.0,91.60788688554547,94.51063328852253,95.0
180.0,91.60788688554547,94.51052332523524,95.0
181.0,91.60788688554547,94.51041427450926,95.0
182.0,91.60788688554547,94.51030612379215,95.0
183.0,91.60788688554547,94.51019886077177,95.0
184.0,91.60788688554547,94.51009247337062,95.0
185.0,91.60788688554547,94.50998694973991,95.0
186.0,91.60788688554547,94.50988227825411,95.0
187.0,91.60788688554547,94.50977844750571,95.0
188.0,91.60788688554547,94.50967544629971,95.0
189.0,91.60788688554547,94.5095732636487,95.0
190.0,91.60788688554547,94.50947188876809,95.0
191.0,91.60788688554547,94.50937131107098,95.0
192.0,91.60788688554547,94.50927152016382,95.0
193.0,91.60788688554547,94.50917250584176,95.0
194.0,91.60788688554547,94.50907425808435,95.0
195.0,91.60788688554547,94.50897676705117,95.0
196.0,91.60788688554547,94.50888002307777,95.0
197.0,91.60788688554547,94.50878401667154,95.0
198.0,91.60788688554547,94.50868873850808,95.0
199.0,91.60788688554547,94.50859417942696,95.0
200.0,91.60788688554547,94.50850033042843,95.0
201.0,91.60788688554547,94.50840718266954,95.0
202.0,91.60788688554547,94.50831472746087,95.0
203.0,91.60788688554547,94.50822295626284,95.0
204.0,91.60788688554547,94.50813186068271,95.0
205.0,91.60788688554547,94.50804143247115,95.0
206.0,91.60788688554547,94.50795166351914,95.0
207.0,91.60788688554547,94.50786254585489,95.0
208.0,91.60788688554547,94.50777407164111,95.0
209.0,91.60788688554547,94.50768623317167,95.0
210.0,91.60788688554547,94.50759902286916,95.0
211.0,91.60788688554547,94.50751243328206,95.0
212.0,91.60788688554547,94.50742645708188,95.0
213.0,91.60788688554547,94.50734108706074,95.0
214.0,91.60788688554547,94.50725631612887,95.0
215.0,91.60788688554547,94.50717213731191,95.0
216.0,91.60788688554547,94.50708854374881,95.0
217.0,91.60788688554547,94.50700552868915,95.0
218.0,91.60788688554547,94.50692308549111,95.0
219.0,91.60788688554547,94.50684120761906,95.0
220.0,91.60788688554547,94.50675988864157,95.0
221.0,91.60788688554547,94.50667912222907,95.0
222.0,91.60788688554547,94.50659890215198,95.0
223.0,91.60788688554547,94.50651922227858,95.0
224.0,91.60788688554547,94.50644007657303,95.0
225.0,91.60788688554547,94.50636145909351,95.0
226.0,91.60788688554547,94.50628336399042,95.0
227.0,91.60788688554547,94.50620578550419,95.0
228.0,91.60788688554547,94.50612871796407,95.0
229.0,91.60788688554547,94.50605215578584,95.0
230.0,91.60788688554547,94.50597609347052,95.0
231.0,91.60788688554547,94.50590052560237,95.0
232.0,91.60788688554547,94.50582544684767,95.0
233.0,91.60788688554547,94.5057508519526,95.0
234.0,91.60788688554547,94.50567673574231,95.0
235.0,91.60788688554547,94.50560309311894,95.0
236.0,91.60788688554547,94.50552991906028,95.0
237.0,91.60788688554547,94.5054572086185,95.0
238.0,91.60788688554547,94.50538495691858,95.0
239.0,91.60788688554547,94.5053131591568,95.0
240.0,91.60788688554547,94.50524181059981,95.0
241.0,91.60788688554547,94.5051709065829,95.0
242.0,91.60788688554547,94.50510044250899,95.0
243.0,91.60788688554547,94.50503041384722,95.0
244.0,91.60788688554547,94.50496081613181,95.0
245.0,91.60788688554547,94.50489164496086,95.0
246.0,91.60788688554547,94.50482289599516,95.0
247.0,91.60788688554547,94.50475456495698,95.0
248.0,91.60788688554547,94.50468664762913,95.0
249.0,91.60788688554547,94.50461913985373,95.0
250.0,91.60788688554547,94.5045520375311,95.0
251.0,91.60788688554547,94.5044853366188,95.0
252.0,91.60788688554547,94.50441903313073,95.0
253.0,91.60788688554547,94.50435312313577,95.0
254.0,91.60788688554547,94.50428760275717,95.0
255.0,91.60788688554547,94.50422246817145,95.0
256.0,91.60788688554547,94.50415771560736,95.0
257.0,91.60788688554547,94.50409334134507,95.0
258.0,91.60788688554547,94.50402934171547,95.0
259.0,91.60788688554547,94.50396571309867,95.0
260.0,91.60788688554547,94.50390245192399,95.0
261.0,91.60788688554547,94.50383955466837,95.0
262.0,91.60788688554547,94.50377701785608,95.0
263.0,91.60788688554547,94.50371483805748,95.0
264.0,91.60788688554547,94.50365301188867,95.0
265.0,91.60788688554547,94.5035915360102,95.0
266.0,91.60788688554547,94.50353040712693,95.0
267.0,91.60788688554547,94.50346962198665,95.0
268.0,91.60788688554547,94.5034091773799,95.0
269.0,91.60788688554547,94.50334907013887,95.0
270.0,91.60788688554547,94.50328929713696,95.0
271.0,91.60788688554547,94.50322985528784,95.0
272.0,91.60788688554547,94.50317074154509,95.0
273.0,91.60788688554547,94.50311195290125,95.0
274.0,91.60788688554547,94.50305348638746,95.0
275.0,91.60788688554547,94.50299533907253,95.0
276.0,91.60788688554547,94.50293750806257,95.0
277.0,91.60788688554547,94.50287999050022,95.0
278.0,91.60788688554547,94.50282278356423,95.0
279.0,91.60788688554547,94.50276588446864,95.0
280.0,91.60788688554547,94.50270929046246,95.0
281.0,91.60788688554547,94.50265299882892,95.0
282.0,91.60788688554547,94.50259700688503,95.0
283.0,91.60788688554547,94.50254131198102,95.0
284.0,91.60788688554547,94.5024859114998,95.0
285.0,91.60788688554547,94.50243080285641,95.0
286.0,91.60788688554547,94.50237598349767,95.0
287.0,91.60788688554547,94.50232145090135,95.0
288.0,91.60788688554547,94.50226720257609,95.0
289.0,91.60788688554547,94.50221323606073,95.0
290.0,91.60788688554547,94.50215954892366,95.0
291.0,91.60788688554547,94.50210613876268,95.0
292.0,91.60788688554547,94.5020530032045,95.0
293.0,91.60788688554547,94.50200013990388,95.0
294.0,91.60788688554547,94.50194754654393,95.0
295.0,91.60788688554547,94.50189522083492,95.0
296.0,91.60788688554547,94.5018431605145,95.0
297.0,91.60788688554547,94.50179136334677,95.0
298.0,91.60788688554547,94.50173982712231,95.0
299.0,91.60788688554547,94.50168854965739,95.0
300.0,91.60788688554547,94.50163752879395,95.0
301.0,91.60788688554547,94.50158676239894,95.0
302.0,91.60788688554547,94.5015362483641,95.0
303.0,91.60788688554547,94.5014859846055,95.0
304.0,91.60788688554547,94.50143596906334,95.0
305.0,91.60788688554547,94.50138619970124,95.0
306.0,91.60788688554547,94.5013366745064,95.0
307.0,91.60788688554547,94.50128739148879,95.0
308.0,91.60788688554547,94.50123834868117,95.0
309.0,91.60788688554547,94.50118954413841,95.0
310.0,91.60788688554547,94.50114097593756,95.0
311.0,91.60788688554547,94.50109264217716,95.0
312.0,91.60788688554547,94.50104454097722,95.0
313.0,91.60788688554547,94.50099667047868,95.0
314.0,91.60788688554547,94.50094902884341,95.0
315.0,91.60788688554547,94.50090161425342,95.0
316.0,91.60788688554547,94.50085442491121,95.0
317.0,91.60788688554547,94.50080745903881,95.0
318.0,91.60788688554547,94.50076071487814,95.0
319.0,91.60788688554547,94.50071419069015,95.0
320.0,91.60788688554547,94.50066788475506,95.0
321.0,91.60788688554547,94.50062179537171,95.0
322.0,91.60788688554547,94.5005759208575,95.0
323.0,91.60788688554547,94.50053025954803,95.0
324.0,91.60788688554547,94.50048480979702,95.0
325.0,91.60788688554547,94.50043956997578,95.0
326.0,91.60788688554547,94.50039453847316,95.0
327.0,91.60788688554547,94.5003497136953,95.0
328.0,91.60788688554547,94.50030509406542,95.0
329.0,91.60788688554547,94.50026067802334,95.0
330.0,91.60788688554547,94.50021646402566,95.0
331.0,91.60788688554547,94.50017245054512,95.0
332.0,91.60788688554547,94.50012863607076,95.0
333.0,91.60788688554547,94.50008501910733,95.0
334.0,91.60788688554547,94.5000415981754,95.0
335.0,91.60788688554547,94.49999837181093,95.0
336.0,91.60788688554547,94.49995533856516,95.0
337.0,91.60788688554547,94.49991249700439,95.0
338.0,91.60788688554547,94.49986984570985,95.0
339.0,91.60788688554547,94.49982738327725,95.0
340.0,91.60788688554547,94.49978510831696,95.0
341.0,91.60788688554547,94.49974301945348,95.0
342.0,91.60788688554547,94.49970111532552,95.0
343.0,91.60788688554547,94.49965939458554,95.0
344.0,91.60788688554547,94.4996178558999,95.0
345.0,91.60788688554547,94.49957649794833,95.0
