"tick","donation-big group","donation-small","donation-normed-big","donation-normed-small","donation-valued-big","donation-valued-small"
1.0,94.99669831744427,94.9975,91.69831744423392,92.5,95.0,95.0
2.0,94.99339663488841,94.995,91.69831744423392,92.5,95.0,95.0
3.0,94.99009495233274,94.9925,91.69831744423392,92.5,95.0,95.0
4.0,94.98679326977691,94.99000000000001,91.69831744423392,92.5,95.0,95.0
5.0,94.98537592289975,94.98892679955352,91.69831744423392,92.5,95.0,95.0
6.0,94.95862872657621,94.96867409818705,91.69831744423392,92.5,95.0,95.0
7.0,94.88592230884778,94.91362154808535,91.69831744423392,92.5,95.0,95.0
8.0,94.68828577472398,94.76397320153353,91.69831744423392,92.5,95.0,95.0
9.0,94.1510539753758,94.35718682044285,91.69831744423392,92.5,95.0,95.0
10.0,92.74240114294055,93.29056941504209,91.69831744423392,92.5,95.0,95.0
11.0,92.69381219099185,93.2537783614444,91.69831744423392,92.5,95.0,95.0
12.0,92.65143110040907,93.22168783648704,91.69831744423392,92.5,95.0,95.0
13.0,92.61403942501234,93.19337524528154,91.69831744423392,92.5,95.0,95.0
14.0,92.58072922448851,93.16815310478106,91.69831744423392,92.5,95.0,95.0
15.0,92.5508082144303,93.1454972243679,91.69831744423392,92.5,95.0,95.0
16.0,92.5237380831754,93.125,91.69831744423392,92.5,95.0,95.0
17.0,92.49909308656817,93.10633906259082,91.69831744423392,92.5,95.0,94.99999999999999
18.0,92.47653148573639,93.08925565098879,91.69831744423392,92.5,95.0,95.0
19.0,92.45577537077261,93.07353933467641,91.69831744423392,92.5,95.0,95.0
20.0,92.43659610771574,93.05901699437496,91.69831744423392,92.5,95.0,95.00000000000001
21.0,92.41880364578213,93.04554472558999,91.69831744423392,92.5,95.0,95.00000000000001
22.0,92.40223853030204,93.03300179088902,91.69831744423392,92.5,95.0,95.00000000000001
23.0,92.38676584775192,93.02128603514268,91.69831744423392,92.5,95.0,94.99999999999999
24.0,92.37227057375684,93.01031036307982,91.69831744423392,92.5,95.0,95.00000000000001
25.0,92.3586539553871,93.0,91.69831744423392,92.5,95.0,95.0
26.0,92.3458306665239,92.99029033784545,91.69831744423392,92.5,95.0,95.0
27.0,92.33372654835061,92.9811252243247,91.69831744423392,92.5,95.0,95.0
28.0,92.32227679785089,92.97245559126152,91.69831744423392,92.5,95.0,94.99999999999999
29.0,92.31142450298019,92.96423834544262,91.69831744423392,92.5,95.0,94.99999999999999
30.0,92.30111944873867,92.95643546458764,91.69831744423392,92.5,95.0,95.0
31.0,92.29131713685878,92.94901325506693,91.69831744423392,92.5,95.0,95.0
32.0,92.28197797536075,92.94194173824158,91.69831744423392,92.5,95.0,95.0
33.0,92.27306660425144,92.93519413988925,91.69831744423392,92.5,95.0,95.00000000000001
34.0,92.26455133113744,92.92874646285627,91.69831744423392,92.5,95.0,94.99999999999999
35.0,92.25640365618762,92.92257712736426,91.69831744423392,92.5,95.0,95.0
36.0,92.24859787019494,92.91666666666667,91.69831744423392,92.5,95.0,95.0
37.0,92.24111071280558,92.91099746826339,91.69831744423392,92.5,95.0,95.0
38.0,92.2339210805529,92.9055535528269,91.69831744423392,92.5,95.0,95.0
39.0,92.22700977633916,92.90032038451271,91.69831744423392,92.5,95.0,95.0
40.0,92.22035929358722,92.89528470752106,91.69831744423392,92.5,95.0,95.0
41.0,92.21395362952987,92.89043440472152,91.69831744423392,92.5,95.0,95.0
42.0,92.20777812310001,92.88575837490524,91.69831744423392,92.5,95.0,95.0
43.0,92.20181931368033,92.8812464258315,91.69831744423392,92.5,95.0,95.0
44.0,92.19606481761288,92.8768891807222,91.69831744423392,92.5,95.0,94.99999999999999
45.0,92.19050321988841,92.87267799624996,91.69831744423392,92.5,95.0,95.00000000000001
46.0,92.18512397885857,92.86860489038725,91.69831744423392,92.5,95.0,94.99999999999999
47.0,92.17991734215943,92.86466247874473,91.69831744423392,92.5,95.0,95.0
48.0,92.17487427232147,92.86084391824352,91.69831744423392,92.5,95.0,95.0
49.0,92.16998638077189,92.85714285714286,91.69831744423392,92.5,95.0,95.0
50.0,92.16524586913542,92.85355339059328,91.69831744423392,92.5,95.0,95.0
51.0,92.16064547689606,92.850070021007,91.69831744423392,92.5,95.0,95.0
52.0,92.15617843462313,92.84668762264077,91.69831744423392,92.5,95.0,95.0
53.0,92.15183842207348,92.84340140987172,91.69831744423392,92.5,95.0,95.0
54.0,92.1476195305825,92.84020690871989,91.69831744423392,92.5,95.0,95.00000000000001
55.0,92.14351622923287,92.83709993123162,91.69831744423392,92.5,95.0,95.0
56.0,92.13952333436121,92.83407655239053,91.69831744423392,92.5,95.0,94.99999999999999
57.0,92.13563598202084,92.83113308926627,91.69831744423392,92.5,95.0,95.00000000000001
58.0,92.13184960306674,92.82826608214931,91.69831744423392,92.5,95.0,95.0
59.0,92.12815990057344,92.82547227745205,91.69831744423392,92.5,95.0,95.0
60.0,92.1245628293321,92.82274861218394,91.69831744423392,92.5,95.0,95.0
61.0,92.12105457720305,92.82009219983223,91.69831744423392,92.5,95.0,95.0
62.0,92.1176315481305,92.81750031750047,91.69831744423392,92.5,95.0,95.0
63.0,92.11429034664522,92.81497039417435,91.69831744423392,92.5,95.0,94.99999999999999
64.0,92.11102776370466,92.8125,91.69831744423392,92.5,95.0,95.0
65.0,92.10784076373614,92.81008683647302,91.69831744423392,92.5,95.0,95.0
66.0,92.10472647276353,92.80772872744832,91.69831744423392,92.5,95.0,95.0
67.0,92.1016821675127,92.80542361089076,91.69831744423392,92.5,95.0,95.0
68.0,92.09870526540108,92.80316953129541,91.69831744423392,92.5,95.0,95.0
69.0,92.09579331532824,92.80096463271443,91.69831744423392,92.5,95.0,95.00000000000001
70.0,92.09294398919306,92.7988071523336,91.69831744423392,92.5,95.0,95.0
71.0,92.09015507407011,92.79669541454845,91.69831744423392,92.5,95.0,95.0
72.0,92.0874244649851,92.79462782549439,91.69831744423392,92.5,95.0,95.0
