"tick","donation-normed-small","donation-small","donation-valued-small"
1.0,14.375,50.0,50.0
2.0,14.375,50.0,50.0
3.0,14.375,50.0,50.0
4.0,14.375,50.0,50.0
5.0,14.375,50.00000000000001,50.00000000000001
6.0,14.375,50.0,50.0
7.0,14.375,50.00000000000001,50.00000000000001
8.0,14.375,50.0,50.0
9.0,14.375,49.99999999999999,49.99999999999999
10.0,14.375,50.0,50.0
11.0,14.375,50.0,50.0
12.0,14.375,50.0,50.0
13.0,14.375,50.0,50.0
14.0,14.375,50.00000000000001,50.00000000000001
15.0,14.375,49.99999999999999,49.99999999999999
16.0,14.375,50.00000000000001,50.00000000000001
17.0,14.375,49.99999999999999,49.99999999999999
18.0,14.375,50.00000000000001,50.00000000000001
19.0,14.375,49.99999999999999,49.99999999999999
20.0,14.375,50.00000000000001,50.00000000000001
21.0,14.375,49.99999999999999,49.99999999999999
22.0,14.375,50.00000000000001,50.00000000000001
23.0,14.375,49.99999999999999,49.99999999999999
24.0,14.375,50.00000000000001,50.00000000000001
25.0,14.375,49.99999999999999,49.99999999999999
26.0,14.375,50.00000000000001,50.00000000000001
27.0,14.375,49.99999999999999,49.99999999999999
28.0,14.375,50.00000000000001,50.00000000000001
29.0,14.375,49.99999999999999,49.99999999999999
30.0,14.375,50.00000000000001,50.00000000000001
31.0,14.375,49.99999999999999,49.99999999999999
32.0,14.375,50.00000000000001,50.00000000000001
33.0,14.375,49.99999999999999,49.99999999999999
34.0,14.375,50.00000000000001,50.00000000000001
35.0,14.375,49.99999999999999,49.99999999999999
36.0,14.375,50.00000000000001,50.00000000000001
37.0,14.375,49.99999999999999,49.99999999999999
38.0,14.375,50.00000000000001,50.00000000000001
39.0,14.375,49.99999999999999,49.99999999999999
40.0,14.375,50.00000000000001,50.00000000000001
41.0,14.375,49.99999999999999,49.99999999999999
42.0,14.375,50.00000000000001,50.00000000000001
43.0,14.375,49.99999999999999,49.99999999999999
44.0,14.375,50.00000000000001,50.00000000000001
45.0,14.375,49.99999999999999,49.99999999999999
46.0,14.375,50.00000000000001,50.00000000000001
47.0,14.375,49.99999999999999,49.99999999999999
48.0,14.375,50.00000000000001,50.00000000000001
49.0,14.375,49.99999999999999,49.99999999999999
50.0,14.375,50.00000000000001,50.00000000000001
51.0,14.375,49.99999999999999,49.99999999999999
52.0,50.0,50.00000000000001,50.00000000000001
53.0,50.0,50.01499999999999,49.99999999999999
54.0,50.0,50.03,50.0
55.0,50.0,50.045,50.0
56.0,50.0,50.06,50.0
57.0,50.0,50.06643920267882,50.0
58.0,50.0,50.187955410877706,50.0
59.0,50.0,50.51827071148793,50.0
60.0,50.0,51.41616079079874,50.0
61.0,50.0,53.85687907734294,50.0
62.0,50.0,60.25658350974743,50.0
63.0,50.0,60.477329831333535,50.0
64.0,50.0,60.6698729810778,50.0
65.0,50.0,60.83974852831078,50.0
66.0,50.0,60.99108137131364,50.0
67.0,50.0,61.12701665379258,49.99999999999999
68.0,50.0,61.25,50.0
69.0,50.0,61.361965624454996,50.0
70.0,50.0,61.46446609406726,50.00000000000001
71.0,50.0,61.55876399194156,50.0
72.0,50.0,61.64589803375031,50.00000000000001
73.0,50.0,61.72673164646011,50.0
74.0,50.0,61.80198925466584,50.00000000000001
75.0,50.0,61.872283789143864,49.99999999999999
76.0,50.0,61.938137821521025,50.00000000000001
77.0,50.0,61.999999999999986,49.99999999999999
78.0,50.0,62.05825797292724,50.00000000000001
79.0,50.0,62.11324865405186,49.99999999999999
80.0,50.0,62.1652664524308,50.00000000000001
81.0,50.0,62.214569927344215,49.99999999999999
82.0,50.0,62.261387212474176,50.00000000000001
83.0,50.0,62.30592046959836,49.99999999999999
84.0,50.0,62.348349570550454,50.00000000000001
85.0,50.0,62.38883516066453,49.99999999999999
86.0,50.0,62.42752122286237,50.00000000000001
87.0,50.0,62.46453723581445,49.99999999999999
88.0,50.0,62.5,50.00000000000001
89.0,50.0,62.53401519041964,49.99999999999999
90.0,50.0,62.56667868303856,50.00000000000001
91.0,50.0,62.59807769292368,49.99999999999999
92.0,50.0,62.628291754873715,50.00000000000001
93.0,50.0,62.657393571670895,49.99999999999999
94.0,50.0,62.68544975056862,50.00000000000001
95.0,50.0,62.71252144501092,49.99999999999999
96.0,50.0,62.738664915666774,50.00000000000001
97.0,50.0,62.7639320225002,49.99999999999999
98.0,50.0,62.78837065767655,50.00000000000001
99.0,50.0,62.81202512753157,49.99999999999999
100.0,50.0,62.83493649053891,50.00000000000001
101.0,50.0,62.85714285714285,49.99999999999999
102.0,50.0,62.878679656440355,50.00000000000001
103.0,50.0,62.899579873957975,49.99999999999999
104.0,50.0,62.919874264155396,50.00000000000001
105.0,50.0,62.939591540769655,49.99999999999999
106.0,50.0,62.95875854768069,50.00000000000001
107.0,50.0,62.977400412610265,49.99999999999999
108.0,50.0,62.99554068565682,50.00000000000001
109.0,50.0,63.01320146440243,49.99999999999999
110.0,50.0,63.03040350710417,50.00000000000001
111.0,50.0,63.04716633528763,49.99999999999999
112.0,54.34905544509588,63.0635083268963,50.00000000000001
113.0,63.05627319136021,63.06879585645164,49.99999999999999
114.0,63.05627319136021,63.08240342363361,50.00000000000001
115.0,63.05627319136021,63.09563923678168,50.0
116.0,63.05627319136021,63.108517875019174,50.0
117.0,63.05627319136021,63.12713183454665,50.0
118.0,63.05627319136021,63.05873416494735,50.0
119.0,63.05627319136021,62.908558073096216,50.0
120.0,63.05627319136021,62.47626587041485,50.0
121.0,63.05627319136021,61.277639881143934,50.0
122.0,63.05627319136021,58.1631826634899,50.0
123.0,63.05627319136021,42.71847697431496,50.0
124.0,63.05627319136021,50.0,50.0
125.0,63.05627319136021,50.0,50.0
126.0,63.05627319136021,50.0,50.0
127.0,63.05627319136021,50.0,50.0
128.0,63.05627319136021,50.0,50.0
129.0,63.05627319136021,50.0,50.0
130.0,63.05627319136021,50.0,50.0
131.0,63.05627319136021,50.0,50.0
132.0,63.05627319136021,50.0,50.0
133.0,63.05627319136021,50.0,50.0
134.0,63.05627319136021,50.0,50.0
135.0,63.05627319136021,50.0,50.0
136.0,63.05627319136021,50.0,50.0
137.0,63.05627319136021,50.0,50.0
138.0,63.05627319136021,50.0,50.0
139.0,63.05627319136021,50.0,50.0
140.0,63.05627319136021,50.0,50.0
141.0,63.05627319136021,50.0,50.0
142.0,63.05627319136021,50.0,50.0
143.0,63.05627319136021,50.0,50.0
144.0,63.05627319136021,50.0,50.0
145.0,63.05627319136021,50.0,50.0
146.0,63.05627319136021,50.0,50.0
147.0,63.05627319136021,50.0,50.0
148.0,63.05627319136021,50.0,50.0
149.0,63.05627319136021,50.0,50.0
150.0,63.05627319136021,50.0,50.0
151.0,63.05627319136021,50.0,50.0
152.0,63.05627319136021,50.0,50.0
153.0,63.05627319136021,50.0,50.0
154.0,63.05627319136021,50.0,50.0
155.0,63.05627319136021,50.0,50.0
156.0,63.05627319136021,50.0,50.0
157.0,63.05627319136021,50.0,50.0
158.0,63.05627319136021,50.0,50.0
159.0,63.05627319136021,50.0,50.0
160.0,63.05627319136021,50.0,50.0
161.0,63.05627319136021,50.0,50.0
162.0,63.05627319136021,50.0,50.0
163.0,63.05627319136021,50.0,50.0
164.0,63.05627319136021,50.0,50.0
165.0,63.05627319136021,50.0,50.0
166.0,63.05627319136021,50.0,50.0
167.0,63.05627319136021,50.0,50.0
168.0,63.05627319136021,50.0,50.0
169.0,63.05627319136021,50.0,50.0
170.0,63.05627319136021,50.0,50.0
171.0,63.05627319136021,50.0,50.0
172.0,63.05627319136021,50.0,50.0
173.0,63.05627319136021,50.0,50.0
174.0,54.35095246078046,50.0,50.0
175.0,50.0,50.0,50.0
176.0,50.0,49.985,50.0
177.0,50.0,49.97,50.0
178.0,50.0,49.955,50.0
179.0,50.0,49.940000000000005,50.0
180.0,50.0,49.93356079732118,50.0
181.0,50.0,49.8120445891223,50.0
182.0,50.0,49.481729288512064,50.0
183.0,50.0,48.58383920920126,50.0
184.0,50.0,35.88653741290963,50.0
185.0,50.0,39.52267016866645,50.0
186.0,50.0,39.33012701892219,50.0
187.0,50.0,39.16025147168922,50.0
188.0,50.0,39.00891862868637,50.0
189.0,50.0,38.87298334620742,50.0
190.0,50.0,38.74999999999999,50.0
191.0,50.0,38.63803437554499,50.0
192.0,50.0,38.53553390593274,50.0
193.0,50.0,38.441236008058425,50.0
194.0,50.0,38.35410196624969,50.0
195.0,50.0,38.27326835353989,50.0
196.0,50.0,38.19801074533416,50.0
197.0,50.0,38.12771621085612,50.0
198.0,50.0,38.06186217847897,50.0
199.0,50.0,38.0,50.0
200.0,50.0,37.941742027072756,50.0
201.0,50.0,37.88675134594813,50.0
202.0,50.0,37.8347335475692,49.99999999999999
203.0,50.0,37.785430072655785,50.00000000000001
204.0,50.0,37.738612787525824,50.0
205.0,50.0,37.69407953040162,50.0
206.0,50.0,37.651650429449546,50.0
207.0,50.0,37.61116483933547,50.0
208.0,50.0,37.57247877713763,50.0
209.0,50.0,37.53546276418555,50.0
210.0,50.0,37.49999999999999,49.99999999999999
211.0,50.0,37.46598480958036,50.0
212.0,50.0,37.43332131696143,50.0
213.0,50.0,37.40192230707631,50.0
214.0,50.0,37.37170824512628,50.0
215.0,50.0,37.34260642832909,50.00000000000001
216.0,50.0,37.31455024943138,50.0
217.0,50.0,37.28747855498907,50.0
218.0,50.0,37.261335084333226,50.0
219.0,50.0,37.23606797749979,50.00000000000001
