"tick","donation-big group","donation-small","donation-normed-big","donation-normed-small","donation-valued-big","donation-valued-small"
1.0,94.3571868204427,94.35718682044285,92.5,92.5,95.0,95.0
2.0,93.29056941504217,93.29056941504209,92.5,92.5,95.0,95.0
3.0,93.25377836144436,93.2537783614444,92.5,92.5,95.0,95.0
4.0,93.22168783648704,93.22168783648704,92.5,92.5,95.0,95.0
5.0,83.16870263966264,77.01732216878365,91.79474492580177,92.3221687836487,83.15789473684211,77.0
6.0,83.17951054248319,77.0346443375673,91.79474492580177,92.3221687836487,83.15789473684211,77.0
7.0,83.19031844530372,77.05196650635095,91.79474492580177,92.3221687836487,83.15789473684211,77.0
8.0,83.20112634812426,77.0692886751346,91.79474492580177,92.3221687836487,83.15789473684211,77.0
9.0,83.20576596657723,77.07672473884358,91.79474492580177,92.3221687836487,83.15789473684211,77.0
10.0,83.29332165786614,77.21705302340158,91.79474492580177,92.3221687836487,83.15789473684211,77.0
11.0,83.53132270247498,77.59850484933438,91.79474492580177,92.3221687836487,83.15789473684211,77.0
12.0,84.17827661718943,78.63539841620008,91.79474492580177,92.3221687836487,83.15789473684211,77.0
13.0,85.93687968740818,81.45396735705717,91.79474492580177,92.3221687836487,83.15789473684211,77.0
14.0,90.54803859311471,88.84441804662886,91.79474492580177,92.3221687836487,83.15789473684211,76.99999999999999
15.0,90.7070922458943,89.09933838268782,91.79474492580177,92.3221687836487,83.15789473684211,77.0
16.0,90.84582475597408,89.32168937855485,91.79474492580177,92.3221687836487,83.15789473684212,77.00000000000001
17.0,90.96822464971272,89.51786357198046,91.79474492580177,92.3221687836487,83.1578947368421,76.99999999999999
18.0,91.07726402709477,89.69262444191413,91.79474492580177,92.3221687836487,83.15789473684212,77.00000000000001
19.0,91.17520904862242,89.84960403569767,91.79474492580177,92.3221687836487,83.1578947368421,76.99999999999999
20.0,91.26382185224607,89.99162658773653,91.79474492580177,92.3221687836487,83.15789473684212,77.00000000000001
21.0,91.34449609146944,90.12092575072161,91.79474492580177,92.3221687836487,83.1578947368421,76.99999999999999
22.0,91.41835043244468,90.23929444639006,91.79474492580177,92.3221687836487,83.15789473684212,77.00000000000001
23.0,91.48629460020513,90.3481907199182,91.79474492580177,92.3221687836487,83.1578947368421,76.99999999999999
24.0,91.54907701728712,90.44881409185237,91.79474492580177,92.3221687836487,83.15789473684212,77.00000000000001
25.0,91.60731980600714,90.54216165736912,91.79474492580177,92.3221687836487,83.1578947368421,76.99999999999999
26.0,91.66154493374006,90.62906999014201,91.79474492580177,92.3221687836487,83.15789473684212,77.00000000000001
27.0,90.90992877536301,90.71024690952844,91.79474492580177,92.3221687836487,83.1578947368421,76.99999999999999
28.0,90.95292831189938,90.78629588712317,91.79474492580177,92.3221687836487,83.15789473684212,77.00000000000001
29.0,90.9933213585771,90.85773502691896,91.79474492580177,92.3221687836487,83.1578947368421,76.99999999999999
30.0,91.03136103124397,90.92501198958823,91.79474492580177,92.3221687836487,83.15789473684212,77.00000000000001
31.0,91.0672673184799,90.98851584691946,91.79474492580177,92.3221687836487,83.1578947368421,76.99999999999999
32.0,91.10123245533178,91.04858658580437,91.79474492580177,92.3221687836487,83.15789473684212,77.00000000000001
33.0,91.13342526865516,91.10552279340908,91.79474492580177,92.3221687836487,83.1578947368421,76.99999999999999
34.0,91.16399471884388,91.15958792107664,91.79474492580177,92.3221687836487,83.15789473684212,77.00000000000001
35.0,91.19307280787918,91.2110154275027,91.79474492580177,92.3221687836487,83.1578947368421,76.99999999999999
36.0,91.22077698347385,91.26001303070473,91.79474492580177,92.3221687836487,83.15789473684212,77.00000000000001
37.0,91.24721213935523,91.30676624572217,91.79474492580177,92.3221687836487,83.1578947368421,76.99999999999999
38.0,91.27247228949149,91.35144134565323,91.79474492580177,92.3221687836487,83.15789473684212,77.00000000000001
