"tick","donation-big group","donation-small","donation-normed-big","donation-normed-small","donation-valued-big","donation-valued-small"
1.0,92.82009219983227,92.82009219983223,92.5,92.5,95.0,95.0
2.0,92.8175003175004,92.81750031750047,92.5,92.5,95.0,95.0
3.0,92.81497039417442,92.81497039417435,92.5,92.5,95.0,95.0
4.0,92.8125,92.8125,92.5,92.5,95.0,95.0
5.0,66.88513139287922,65.01154166666667,87.63160500697045,89.27604166666667,66.875,65.0
6.0,66.8952627857584,65.02308333333333,87.63160500697045,89.27604166666667,66.875,65.0
7.0,66.90539417863762,65.03462499999999,87.63160500697045,89.27604166666667,66.875,65.0
8.0,66.91552557151682,65.04616666666666,87.63160500697045,89.27604166666667,66.875,65.0
9.0,66.91987477766135,65.05112127539455,87.63160500697045,89.27604166666667,66.875,65.0
10.0,67.00195000742497,65.14462124670312,87.63160500697045,89.27604166666667,66.875,65.0
11.0,67.22505361305795,65.39878051967266,87.63160500697045,89.27604166666667,66.875,65.0
12.0,67.83151209011383,66.08965705292015,87.63160500697045,89.27604166666667,66.875,65.0
13.0,69.48003714800979,67.96765417895554,87.63160500697045,89.27604166666667,66.875,65.0
14.0,73.80256514237504,72.89187120055566,87.63160500697045,89.27604166666667,66.875,65.0
15.0,73.95166298975026,73.06172323133164,87.63160500697045,89.27604166666667,66.875,65.0
16.0,74.08171167616753,73.2098744882182,87.63160500697045,89.27604166666667,66.875,65.00000000000001
17.0,74.19645007014,73.34058428428357,87.63160500697045,89.27604166666667,66.875,64.99999999999999
18.0,73.84466950520344,73.45702649959411,87.63160500697045,89.27604166666667,66.87500000000001,65.00000000000001
19.0,73.93086884819506,73.56162114750151,87.63160500697045,89.27604166666667,66.875,64.99999999999999
20.0,74.00885510348265,73.65625000000001,87.63160500697045,89.27604166666667,66.875,65.00000000000001
21.0,74.07985479605445,73.74240132770565,87.63160500697045,89.27604166666667,66.875,64.99999999999999
22.0,74.1448524403436,73.82126974460176,87.63160500697045,89.27604166666667,66.875,65.00000000000001
23.0,74.20464866612122,73.89382673824393,87.63160500697045,89.27604166666667,66.875,64.99999999999999
24.0,74.25990214424073,73.96087154263567,87.63160500697045,89.27604166666667,66.875,65.00000000000001
25.0,74.31116039140186,74.02306851685958,87.63160500697045,89.27604166666667,66.875,64.99999999999999
26.0,74.35888278005736,74.08097506539566,87.63160500697045,89.27604166666667,66.875,65.00000000000001
27.0,74.40345798214918,74.13506280442459,87.63160500697045,89.27604166666667,66.875,64.99999999999999
28.0,74.44521737103437,74.18573382378146,87.63160500697045,89.27604166666667,66.875,65.00000000000001
29.0,74.4844454437148,74.23333333333333,87.63160500697045,89.27604166666667,66.875,64.99999999999999
30.0,74.52138801593576,74.2781596069468,87.63160500697045,89.27604166666667,66.875,65.00000000000001
31.0,74.55625873159663,74.32047188103435,87.63160500697045,89.27604166666667,66.875,64.99999999999999
32.0,74.58924428150219,74.36049668700926,87.63160500697045,89.27604166666667,66.875,65.00000000000001
33.0,74.62050862338046,74.39843297187319,87.63160500697045,89.27604166666667,66.875,64.99999999999999
34.0,74.6501964214654,74.43445627182041,87.63160500697045,89.27604166666667,66.875,65.00000000000001
35.0,74.67843587067519,74.46872213910764,87.63160500697045,89.27604166666667,66.87499999999999,64.99999999999999
36.0,74.70534103141857,74.50136897511798,87.63160500697045,89.27604166666667,66.87500000000001,65.00000000000001
37.0,74.73101377218771,74.53252038751133,87.63160500697045,89.27604166666667,66.875,64.99999999999999
38.0,74.75554539549826,74.56228716314688,87.63160500697045,89.27604166666667,66.875,65.00000000000001
39.0,74.7790180064235,74.59076892866834,87.63160500697045,89.27604166666667,66.875,64.99999999999999
40.0,74.80150567053627,74.61805555555556,87.63160500697045,89.27604166666667,66.875,65.00000000000001
41.0,74.82307539851591,74.64422835485067,87.63160500697045,89.27604166666667,66.875,64.99999999999999
42.0,74.84378798727299,74.66936109778246,87.63160500697045,89.27604166666667,66.875,65.00000000000001
43.0,74.86369874166529,74.69352089149962,87.63160500697045,89.27604166666667,66.875,64.99999999999999
44.0,74.88285809633543,74.71676893361116,87.63160500697045,89.27604166666667,66.875,65.00000000000001
45.0,74.9013121536047,74.739161164869,87.63160500697045,89.27604166666667,66.875,64.99999999999999
46.0,74.9191031504948,74.76074883585419,87.63160500697045,89.27604166666667,66.87500000000001,65.00000000000001
47.0,74.93626986565543,74.78157900074451,87.63160500697045,89.27604166666667,66.875,64.99999999999999
48.0,74.95284797512753,74.80169494899916,87.63160500697045,89.27604166666667,66.875,65.00000000000001
49.0,74.43556648549827,74.82113658397932,87.63160500697045,89.27604166666667,66.875,64.99999999999999
50.0,74.450042426434,74.83994075604556,87.63160500697045,89.27604166666667,66.875,65.00000000000001
51.0,74.46405387617402,74.8581415564618,87.63160500697045,89.27604166666667,66.87499999999999,64.99999999999999
52.0,74.47762515522696,74.87577057744244,87.63160500697045,89.27604166666667,66.875,65.00000000000001
53.0,74.49077883787074,74.89285714285714,87.63160500697045,89.27604166666667,66.875,64.99999999999999
54.0,74.50353591011827,74.90942851342773,87.63160500697045,89.27604166666667,66.875,65.00000000000001
55.0,74.51591591056209,74.92551006968434,87.63160500697045,89.27604166666667,66.87499999999999,64.99999999999999
56.0,74.5279370562482,74.94112547547512,74.25549830685921,74.89560871371343,66.875,65.00000000000001
57.0,74.52977903768915,74.94024972480591,74.25549830685921,74.89560871371343,66.875,64.99999999999999
58.0,74.53129507327988,74.93895057217061,74.25549830685921,74.89560871371343,66.875,65.0
59.0,74.53250004713358,74.93724735195516,74.25549830685921,74.89560871371343,66.875,65.0
60.0,74.53340790887698,74.93515818465191,74.25549830685921,74.89560871371343,66.875,65.00000000000001
61.0,74.53964609997625,74.94185847095176,74.25549830685921,74.89560871371343,66.875,65.00000000000001
62.0,74.4701426263014,74.82509564058398,74.25549830685921,74.89560871371343,66.875,65.00000000000001
63.0,74.26344412136382,74.48462020328444,74.25549830685921,74.89560871371343,66.875,65.0
64.0,73.68426877634478,73.53662568792761,74.25549830685921,74.89560871371343,66.875,65.0
65.0,72.09303499341024,70.93779282577783,74.25549830685921,74.89560871371343,66.875,65.0
66.0,67.90518489377091,54.02743884414215,74.25549830685921,74.89560871371343,66.875,64.99999999999999
67.0,67.76940620386308,65.0,74.25549830685921,74.89560871371343,66.875,65.0
68.0,67.65191218305976,65.00000000000001,74.25549830685921,74.89560871371343,66.875,65.00000000000001
69.0,67.5490806566916,65.0,74.25549830685921,74.89560871371343,66.875,65.0
70.0,67.45821416317594,64.99999999999999,74.25549830685921,74.89560871371343,66.875,64.99999999999999
71.0,67.37725737918375,65.00000000000001,74.25549830685921,74.89560871371343,66.875,65.00000000000001
72.0,67.30461336244967,64.99999999999999,74.25549830685921,74.89560871371343,66.875,64.99999999999999
73.0,67.2390202102154,65.00000000000001,74.25549830685921,74.89560871371343,66.875,65.00000000000001
74.0,67.17946598130936,64.99999999999999,74.25549830685921,74.89560871371343,66.875,64.99999999999999
75.0,67.12512860213575,65.0,74.25549830685921,74.89560871371343,66.875,65.0
76.0,67.07533252559709,65.00000000000001,74.25549830685921,74.89560871371343,66.875,65.00000000000001
77.0,67.02951689010636,64.99999999999999,74.25549830685921,74.89560871371343,66.875,64.99999999999999
78.0,66.98721173887095,65.0,74.25549830685921,74.89560871371343,66.875,65.0
79.0,66.94801999460653,65.00000000000001,74.25549830685921,74.89560871371343,66.875,65.00000000000001
80.0,66.9116036132616,64.99999999999999,74.25549830685921,74.89560871371343,66.875,64.99999999999999
81.0,66.8776728183842,65.00000000000001,74.25549830685921,74.89560871371343,66.875,65.00000000000001
82.0,66.84597763789772,64.99999999999999,74.25549830685921,74.89560871371343,66.875,64.99999999999999
83.0,66.81630118339119,65.00000000000001,74.25549830685921,74.89560871371343,66.875,65.00000000000001
84.0,66.78845426344735,64.99999999999999,74.25549830685921,74.89560871371343,66.875,64.99999999999999
85.0,66.76227102915468,65.00000000000001,74.25549830685921,74.89560871371343,66.875,65.00000000000001
86.0,66.73760542609391,64.99999999999999,74.25549830685921,74.89560871371343,66.875,64.99999999999999
87.0,66.71432828217203,65.00000000000001,74.25549830685921,74.89560871371343,66.875,65.00000000000001
88.0,66.69232490100703,64.99999999999999,74.25549830685921,74.89560871371343,66.875,64.99999999999999
89.0,66.67149306042332,65.00000000000001,74.25549830685921,74.89560871371343,66.875,65.00000000000001
90.0,66.65174133794993,64.99999999999999,74.25549830685921,74.89560871371343,66.875,64.99999999999999
91.0,66.6329877020863,65.00000000000001,74.25549830685921,74.89560871371343,66.875,65.00000000000001
