"tick","donation-big group","donation-small","donation-normed-big","donation-normed-small","donation-valued-big","donation-valued-small"
1.0,91.57166304236185,89.85749456354276,55.0,55.0,95.0,95.0
2.0,95.0,95.0,55.0,55.0,95.0,95.0
3.0,95.0,95.0,55.0,55.0,95.0,95.0
4.0,95.0,95.0,55.0,55.0,95.0,95.0
5.0,94.99996268656716,94.9995,55.559701492537314,62.5,95.0,95.0
6.0,94.99992537313433,94.999,55.559701492537314,62.5,95.0,95.0
7.0,94.99988805970149,94.9985,55.559701492537314,62.5,95.0,95.0
8.0,94.99985074626865,94.998,55.559701492537314,62.5,95.0,95.0
9.0,94.99983472835154,94.99778535991071,55.559701492537314,62.5,95.0,95.0
10.0,94.99953244922668,94.99373481963741,55.559701492537314,62.5,95.0,95.0
11.0,94.9987107693744,94.98272430961707,55.559701492537314,62.5,95.0,95.0
12.0,94.9964772119632,94.9527946403067,55.559701492537314,62.5,95.0,95.0
13.0,94.99040577343945,94.87143736408856,55.559701492537314,62.5,95.0,95.0
14.0,94.97448611067227,94.65811388300843,55.559701492537314,62.5,95.0,95.00000000000001
15.0,94.97393699046931,94.65075567228888,55.559701492537314,62.5,95.0,95.0
16.0,94.97345802741026,94.64433756729741,55.559701492537314,62.5,95.0,95.0
17.0,94.9730354514221,94.6386750490563,55.559701492537314,62.5,95.0,95.0
18.0,94.9726590015639,94.63363062095621,55.559701492537314,62.5,95.0,95.0
19.0,94.97232085409503,94.62909944487357,55.559701492537314,62.5,95.0,95.0
20.0,94.97201492537313,94.625,55.559701492537314,62.5,95.0,95.0
21.0,94.97173640391927,94.62126781251816,55.559701492537314,62.5,95.0,94.99999999999999
22.0,94.9714814276267,94.61785113019776,55.559701492537314,62.5,95.0,95.0
23.0,94.97124685574143,94.61470786693528,55.559701492537314,62.5,95.0,95.0
24.0,94.97103010439366,94.611803398875,55.559701492537314,62.5,95.0,95.00000000000001
25.0,94.97082902575508,94.609108945118,55.559701492537314,62.5,95.0,95.0
26.0,94.97064181777446,94.60660035817781,55.559701492537314,62.5,95.0,95.00000000000001
27.0,94.97046695574839,94.60425720702854,55.559701492537314,62.5,95.0,94.99999999999999
28.0,94.97030313974746,94.60206207261596,55.559701492537314,62.5,95.0,95.00000000000001
29.0,94.97014925373135,94.6,55.559701492537314,62.5,95.0,95.0
30.0,94.9700043334007,94.5980580675691,55.559701492537314,62.5,95.0,95.0
31.0,94.96986754066155,94.59622504486494,55.559701492537314,62.5,95.0,95.0
32.0,94.96973814315317,94.59449111825231,55.559701492537314,62.5,95.0,95.0
33.0,94.96961549769317,94.59284766908851,55.559701492537314,62.5,95.0,94.99999999999999
34.0,94.9694990367849,94.59128709291754,55.559701492537314,62.5,95.0,95.0
35.0,94.9693882575383,94.58980265101339,55.559701492537314,62.5,95.0,95.0
36.0,94.96928271251106,94.58838834764832,55.559701492537314,62.5,95.0,95.0
37.0,94.96918200208789,94.58703882797785,55.559701492537314,62.5,95.0,95.0
38.0,94.96908576810235,94.58574929257125,55.559701492537314,62.5,95.0,95.0
39.0,94.96899368846812,94.58451542547286,55.559701492537314,62.5,95.0,95.0
40.0,94.96890547263682,94.58333333333334,55.559701492537314,62.5,95.0,95.0
41.0,94.96882085773527,94.58219949365267,55.559701492537314,62.5,95.0,95.0
42.0,94.96873960526607,94.58111071056538,55.559701492537314,62.5,95.0,95.0
43.0,94.9686614982763,94.58006407690253,55.559701492537314,62.5,95.0,95.0
44.0,94.96858633891823,94.5790569415042,55.559701492537314,62.5,95.0,95.0
45.0,94.96851394633913,94.5780868809443,55.559701492537314,62.5,95.0,95.0
46.0,94.96844415484934,94.57715167498105,55.559701492537314,62.5,95.0,95.0
47.0,94.96837681232584,94.5762492851663,55.559701492537314,62.5,95.0,95.0
48.0,94.96831177881676,94.57537783614444,55.559701492537314,62.5,95.0,95.0
49.0,94.96824892531716,94.57453559924998,55.559701492537314,62.5,95.0,95.0
50.0,94.96818813269235,94.57372097807745,55.559701492537314,62.5,95.0,95.0
51.0,94.96812929072753,94.57293249574894,55.559701492537314,62.5,95.0,95.0
52.0,94.96807229728722,94.5721687836487,80.17593625435732,77.39304219591217,95.0,95.0
53.0,94.96636463561475,94.57032161362449,92.4839131498958,92.28594602209884,95.0,95.0
54.0,94.96383228806982,94.56738966633667,92.4839131498958,92.28594602209884,95.0,95.0
55.0,94.96130152406177,94.56447893844151,92.4839131498958,92.28594602209884,95.0,95.0
56.0,94.95877226708669,94.56158840479037,92.4839131498958,92.28594602209884,95.0,95.0
57.0,94.95718751568049,94.55934887101891,92.4839131498958,92.28594602209884,95.0,95.0
58.0,94.9433986969043,94.54926716201275,92.4839131498958,92.28594602209884,95.0,95.0
59.0,94.90026996736908,94.5153007512502,92.4839131498958,92.28594602209884,95.0,95.0
60.0,94.78311485486711,94.42405492641772,92.4839131498958,92.28594602209884,95.0,95.0
