"tick","donation-big group","donation-small","donation-normed-big","donation-normed-small","donation-valued-big","donation-valued-small"
1.0,5.001190756028277,5.001250000000001,7.4600962120241325,7.5,5.0,5.0
2.0,5.002381512056551,5.0024999999999995,7.4600962120241325,7.5,5.0,5.0
3.0,5.003572268084827,5.00375,7.4600962120241325,7.5,5.0,5.0
4.0,5.004763024113103,5.005000000000001,7.4600962120241325,7.5,5.0,5.0
5.0,5.005274192073577,5.005536600223236,7.4600962120241325,7.5,5.0,5.0
6.0,5.014920602569984,5.015662950906474,7.4600962120241325,7.5,5.0,5.0
7.0,5.0411422649322155,5.043189225957327,7.4600962120241325,7.5,5.0,5.0
8.0,5.112420133243463,5.118013399233227,7.4600962120241325,7.5,5.0,5.0
9.0,5.306173467445216,5.321406589778579,7.4600962120241325,7.5,5.0,5.0
10.0,5.814205909583297,5.854715292478953,7.4600962120241325,7.5,5.0,5.0
11.0,5.831729577126528,5.873110819277795,7.4600962120241325,7.5,5.0,5.0
12.0,5.847014371543944,5.889156081756484,7.4600962120241325,7.5,5.0,5.0
13.0,5.860499727005571,5.9033123773592315,7.4600962120241325,7.5,5.0,5.0
14.0,5.872513093344355,5.915923447609469,7.4600962120241325,7.5,5.0,5.0
15.0,5.883304143815506,5.9272513878160495,7.4600962120241325,7.5,5.0,5.0
16.0,5.89306702120711,5.9375,7.4600962120241325,7.5,5.0,5.0
17.0,5.901955270692408,5.946830468704583,7.4600962120241325,7.5,5.0,5.0
18.0,5.910092140831875,5.955372174505605,7.4600962120241325,7.5,5.0,5.0
19.0,5.917577860188377,5.963230332661798,7.4600962120241325,7.5,5.0,5.0
20.0,5.924494885891834,5.970491502812526,7.4600962120241325,7.5,5.0,5.0
21.0,5.930911759999934,5.97722763720501,7.4600962120241325,7.5,5.0,5.0
22.0,5.936885990042908,5.983499104555488,7.4600962120241325,7.5,5.0,5.0
23.0,5.942466232755217,5.9893569824286566,7.4600962120241325,7.5,5.0,5.0
24.0,5.947693971824506,5.994844818460085,7.4600962120241325,7.5,5.0,5.0
25.0,5.952604822620916,6.0,7.4600962120241325,7.5,5.0,5.0
26.0,5.957229558118133,6.00485483107727,7.4600962120241325,7.5,5.0,5.0
27.0,5.961594923788013,6.009437387837656,7.4600962120241325,7.5,5.0,5.0
28.0,5.965724290921172,6.013772204369232,7.4600962120241325,7.5,5.0,5.0
29.0,5.969638184919041,6.017880827278685,7.4600962120241325,7.5,5.0,5.0
30.0,5.973354715885445,6.021782267706181,7.4600962120241325,7.5,5.0,5.0
31.0,5.976889932177409,6.025493372466531,7.4600962120241325,7.5,5.0,5.0
32.0,5.980258112692939,6.029029130879204,7.4600962120241325,7.5,5.0,5.0
33.0,5.98347201005872,6.032402930055378,7.4600962120241325,7.5,5.0,5.0
