"tick","donation-normed-small","donation-small","donation-valued-small"
1.0,92.5,94.999375,95.0
2.0,92.5,94.99875,95.0
3.0,92.5,94.998125,95.0
4.0,92.5,94.9975,95.0
5.0,92.5,94.99723169988839,95.0
6.0,92.5,94.99216852454677,95.0
7.0,92.5,94.97840538702134,95.0
8.0,92.5,94.94099330038338,95.0
9.0,92.5,94.83929670511071,95.0
10.0,92.5,94.57264235376053,95.0
11.0,92.5,94.5634445903611,95.0
12.0,92.5,94.55542195912176,95.0
13.0,92.5,94.5483438113204,95.0
14.0,92.5,94.54203827619526,95.0
15.0,92.5,94.53637430609197,95.0
16.0,92.5,94.53125,95.0
17.0,92.5,94.5265847656477,95.0
18.0,92.5,94.5223139127472,95.0
19.0,92.5,94.5183848336691,95.0
20.0,92.5,94.51475424859373,95.0
21.0,92.5,94.5113861813975,95.0
22.0,92.5,94.50825044772225,95.0
23.0,92.5,94.50532150878567,95.0
24.0,92.5,94.50257759076996,95.0
25.0,92.5,94.5,95.0
26.0,92.5,94.49757258446137,95.0
27.0,92.5,94.49528130608118,95.0
28.0,92.5,94.49311389781538,95.0
29.0,92.5,94.49105958636065,95.0
30.0,92.5,94.4891088661469,95.0
31.0,92.5,94.48725331376673,95.0
32.0,92.5,94.48548543456039,95.0
33.0,92.5,94.48379853497231,95.0
34.0,92.5,94.48218661571407,95.0
35.0,92.5,94.48064428184107,95.0
36.0,92.5,94.47916666666667,95.0
37.0,92.5,94.47774936706585,95.0
38.0,92.5,94.47638838820673,95.0
39.0,92.5,94.47508009612818,95.0
40.0,92.5,94.47382117688026,95.0
41.0,92.5,94.47260860118038,95.0
42.0,92.5,94.4714395937263,95.0
43.0,92.5,94.47031160645787,95.0
44.0,92.5,94.46922229518054,95.0
45.0,92.5,94.4681694990625,95.0
46.0,92.5,94.46715122259681,95.0
47.0,92.5,94.46616561968618,95.0
48.0,92.5,94.46521097956088,95.0
49.0,92.4465210979561,94.99944652109795,95.0
50.0,92.4465210979561,94.99889304219592,95.0
51.0,92.4465210979561,94.99833956329387,95.0
52.0,92.4465210979561,94.99778608439183,95.0
53.0,92.4465210979561,94.99754848686992,95.0
54.0,92.4465210979561,94.99306470970362,95.0
55.0,92.4465210979561,94.98087653970961,95.0
56.0,92.4465210979561,94.94774565869274,95.0
57.0,92.4465210979561,94.85768658686375,95.0
58.0,92.4465210979561,94.6215464946869,95.0
59.0,92.4465210979561,94.61340126590677,95.0
60.0,92.4465210979561,94.606296694499,95.0
61.0,92.4465210979561,94.60002852574124,95.0
62.0,92.4465210979561,94.59444455668867,95.0
63.0,92.4465210979561,94.5894287359623,95.0
64.0,92.4465210979561,94.58489082346708,95.0
65.0,92.4465210979561,94.58075944940774,95.0
66.0,92.4465210979561,94.57697732624906,95.0
67.0,92.4465210979561,94.57349786645037,95.0
68.0,92.4465210979561,94.5702827428643,95.0
69.0,92.4465210979561,94.56730009625025,95.0
70.0,92.4465210979561,94.56452319635957,95.0
71.0,92.4465210979561,94.56192942690873,95.0
72.0,92.4465210979561,94.55949950573971,95.0
73.0,92.4465210979561,94.55721687836487,95.0
74.0,92.4465210979561,94.55506724110546,95.0
75.0,92.4465210979561,94.55303816231803,95.0
76.0,92.4465210979561,94.55111877872245,95.0
77.0,92.4465210979561,94.549299549845,95.0
78.0,92.4465210979561,94.54757205787364,95.0
79.0,92.4465210979561,94.54592884332314,95.0
80.0,92.4465210979561,94.54436326917582,95.0
81.0,92.4465210979561,94.54286940784482,95.0
82.0,92.4465210979561,94.54144194656286,95.0
83.0,92.4465210979561,94.54007610774906,95.0
84.0,92.4465210979561,94.53876758163008,95.0
85.0,92.4465210979561,94.53751246894699,95.0
86.0,92.4465210979561,94.53630723201154,95.0
87.0,92.4465210979561,94.53514865271045,95.0
88.0,92.4465210979561,94.5340337963215,95.0
89.0,92.4465210979561,94.53295998021426,95.0
90.0,92.4465210979561,94.5319247466748,95.0
91.0,92.4465210979561,94.53092583922704,95.0
92.0,92.4465210979561,94.52996118193144,95.0
93.0,92.4465210979561,94.52902886122823,95.0
94.0,92.4465210979561,94.5281271099639,95.0
95.0,92.4465210979561,94.52725429329698,95.0
96.0,92.4465210979561,94.52640889622755,95.0
97.0,92.4465210979561,94.5255895125338,95.0
98.0,92.4465210979561,94.52479483493188,95.0
99.0,92.4465210979561,94.52402364630227,95.0
100.0,92.4465210979561,94.52327481184867,95.0
