"tick","donation-normed-big","donation-big group","donation-valued-big"
1.0,90.05382435826718,94.99850014936017,95.0
2.0,90.05382435826718,94.99700029872035,95.0
3.0,90.05382435826718,94.99550044808053,95.0
4.0,90.05382435826718,94.99400059744072,95.0
5.0,90.05382435826718,94.99335674129021,95.0
6.0,90.05382435826718,94.9812063304491,95.0
7.0,90.05382435826718,94.94817808945163,95.0
8.0,90.05382435826718,94.85839802212202,95.0
9.0,90.05382435826718,94.61435049654219,95.0
10.0,90.05382435826718,93.97444377736807,95.0
11.0,90.05382435826718,93.95237134325681,95.0
12.0,90.05382435826718,93.93311894550098,95.0
13.0,90.05382435826718,93.91613308228716,95.0
14.0,90.05382435826718,93.90100130486023,95.0
15.0,90.05382435826718,93.8874091301669,95.0
16.0,90.05382435826718,93.87511202013377,95.0
17.0,90.05382435826718,93.86391657256864,95.0
18.0,90.05382435826718,93.85366754623999,95.0
19.0,90.05382435826718,93.84423869540926,95.0
20.0,90.05382435826718,93.83552615885215,95.0
21.0,90.05382435826718,93.82744360246933,95.0
22.0,90.05382435826718,93.81991859101477,95.0
23.0,90.05382435826718,93.8128898375139,95.0
24.0,90.05382435826718,93.80630509000753,95.0
25.0,90.05382435826718,93.8001194881427,95.0
26.0,90.05382435826718,93.79429427094472,95.0
27.0,90.05382435826718,93.78879575039342,95.0
28.0,90.05382435826718,93.78359448851472,95.0
29.0,90.05382435826718,93.77866463195512,95.0
30.0,90.05382435826718,93.77398336961798,95.0
31.0,90.05382435826718,93.76953048733856,95.0
32.0,90.05382435826718,93.76528799972459,95.0
33.0,90.05382435826718,93.76123984384215,95.0
34.0,90.05382435826718,93.75737162283288,95.0
35.0,90.05382435826718,93.75367039011886,95.0
36.0,90.05382435826718,93.75012446681532,95.0
37.0,90.05382435826718,93.7467232864743,95.0
38.0,90.05382435826718,93.7434572624541,95.0
39.0,90.05382435826718,93.74031767411638,95.0
40.0,90.05382435826718,93.73729656877323,95.0
41.0,90.05382435826718,93.73438667687034,95.0
42.0,90.05382435826718,93.73158133834562,95.0
43.0,90.05382435826718,93.72887443846362,95.0
44.0,90.05382435826718,93.72626035171758,95.0
45.0,90.05382435826718,93.72373389262751,95.0
46.0,90.05382435826718,93.72129027245381,95.0
47.0,90.05382435826718,93.71892506100403,95.0
48.0,90.05382435826718,93.71663415283967,95.0
49.0,90.05382435826718,93.71441373729573,95.0
50.0,90.05382435826718,93.71226027181532,95.0
51.0,90.05382435826718,93.71017045817425,95.0
52.0,90.05382435826718,93.70814122123276,95.0
53.0,90.05382435826718,93.70616968990305,95.0
54.0,90.05382435826718,93.70425318006446,95.0
55.0,90.05382435826718,93.70238917919498,95.0
56.0,90.05382435826718,93.7005753325193,95.0
57.0,90.05382435826718,93.69880943049921,95.0
58.0,90.05382435826718,93.69708939751573,95.0
59.0,90.05382435826718,93.69541328161061,95.0
60.0,90.05382435826718,93.6937792451726,95.0
61.0,90.05382435826718,93.69218555646648,95.0
62.0,90.05382435826718,93.69063058191705,95.0
63.0,90.05382435826718,93.68911277906929,95.0
64.0,90.05382435826718,93.68763069015607,95.0
65.0,90.05382435826718,93.68618293621206,95.0
66.0,90.05382435826718,93.6847682116803,95.0
67.0,90.05382435826718,93.68338527946283,95.0
68.0,90.05382435826718,93.6820329663735,95.0
69.0,90.05382435826718,93.68071015895454,95.0
70.0,90.05382435826718,93.67941579962269,95.0
71.0,90.05382435826718,93.67814888311541,95.0
72.0,90.05382435826718,93.67690845320918,95.0
