"tick","donation-normed-big","donation-big group","donation-valued-big"
1.0,92.5,92.82009219983227,95.0
2.0,92.5,92.81750031750049,95.0
3.0,92.5,92.81497039417441,95.0
4.0,92.5,92.8125,95.0
5.0,92.5,92.81008683647302,95.0
6.0,92.5,92.80772872744828,95.0
7.0,92.5,92.8054236108907,95.0
8.0,92.5,92.80316953129537,95.0
9.0,92.5,92.80096463271448,95.0
10.0,92.5,92.7988071523336,95.0
11.0,92.5,92.79669541454851,95.0
12.0,92.5,92.79462782549439,95.0
13.0,92.5,92.79260286799034,95.0
14.0,92.5,92.79061909685961,95.0
15.0,92.5,92.78867513459491,95.0
16.0,92.5,92.78676966733829,95.0
17.0,92.5,92.78490144114909,94.99999999999999
18.0,92.5,92.78306925853614,95.00000000000001
19.0,92.5,92.7812719752315,95.00000000000001
20.0,92.5,92.77950849718755,95.0
21.0,92.5,92.77777777777777,95.00000000000001
22.0,92.5,92.77607881518716,95.0
23.0,92.5,92.77441064997413,95.0
24.0,92.5,92.77277236279498,95.0
25.0,92.5,92.77116307227332,94.99999999999999
26.0,92.5,92.76958193300865,94.99999999999999
27.0,92.5,92.76802813370945,95.0
28.0,92.5,92.76650089544454,95.0
29.0,92.5,92.7649994700015,94.99999999999999
30.0,92.5,92.7635231383474,95.0
31.0,92.5,92.76207120918056,95.0
32.0,92.5,92.76064301757137,95.0
33.0,92.5,92.75923792368263,95.0
34.0,92.5,92.75785531156461,95.00000000000001
35.0,92.5,92.75649458802128,95.0
36.0,92.5,92.75515518153992,94.99999999999999
37.0,92.5,92.75383654128342,95.00000000000001
38.0,92.5,92.75253813613803,95.0
39.0,92.5,92.7512594538148,95.0
40.0,92.5,92.75,95.0
41.0,92.5,92.7487592975525,95.0
42.0,92.5,92.7475368857441,95.0
43.0,92.5,92.74633231954107,94.99999999999999
44.0,92.5,92.74514516892272,94.99999999999999
45.0,92.5,92.74397501823712,95.0
46.0,92.5,92.74282146558927,95.00000000000001
47.0,92.5,92.74168412226149,95.0
48.0,92.5,92.74056261216232,95.0
49.0,92.1703081348705,85.46948061455443,86.81818181818184
50.0,92.1703081348705,85.47645091374743,86.81818181818181
51.0,92.1703081348705,85.4834300783129,86.81818181818181
52.0,92.1703081348705,85.49041790991797,86.81818181818181
53.0,92.1703081348705,85.49306256130762,86.81818181818181
54.0,92.1703081348705,85.55421185587113,86.81818181818181
55.0,92.1703081348705,85.72150675906973,86.81818181818181
56.0,92.1703081348705,86.17732123440875,86.81818181818184
57.0,92.1703081348705,87.41739941902625,86.81818181818181
58.0,92.1703081348705,90.66993118349605,86.81818181818181
59.0,92.1703081348705,90.78156032419864,86.81818181818181
60.0,92.1703081348705,90.87886041078366,86.81818181818181
61.0,92.1703081348705,90.96464515284255,86.81818181818181
62.0,92.1703081348705,91.04101118695385,86.81818181818181
63.0,92.1703081348705,91.10955712152602,86.81818181818181
64.0,92.1703081348705,91.17152598676388,86.81818181818181
65.0,92.1703081348705,91.22790085512824,86.81818181818181
66.0,92.1703081348705,91.27947080234381,86.81818181818181
67.0,92.1703081348705,91.32687750213871,86.81818181818181
68.0,92.1703081348705,91.37064883462848,86.81818181818181
69.0,92.1703081348705,91.4112235799059,86.81818181818181
70.0,92.1703081348705,91.44896986312368,86.81818181818181
71.0,92.1703081348705,91.48419913762885,86.81818181818181
72.0,92.1703081348705,91.51717692810632,86.81818181818181
73.0,92.1703081348705,91.54813118514316,86.81818181818181
74.0,92.1703081348705,91.57725885448421,86.81818181818181
75.0,92.1703081348705,91.60473109501113,86.81818181818181
76.0,92.1703081348705,91.63069746210655,86.81818181818181
77.0,92.1703081348705,91.65528929041821,86.81818181818181
78.0,92.1703081348705,91.67862245101246,86.81818181818181
79.0,92.1703081348705,91.70079961521282,86.81818181818181
80.0,92.1703081348705,91.72191212614939,86.81818181818181
81.0,92.1703081348705,91.74204155590681,86.81818181818184
82.0,92.1703081348705,91.76126100883863,86.81818181818181
83.0,92.1703081348705,91.77963621854346,86.81818181818181
84.0,92.1703081348705,91.79722647602843,86.81818181818181
85.0,92.1703081348705,91.81408541892678,86.81818181818181
86.0,92.1703081348705,91.83026170569906,86.81818181818181
87.0,92.1703081348705,91.84579959411685,86.81818181818181
88.0,92.1703081348705,91.86073943968351,86.81818181818181
89.0,92.1703081348705,91.87511812676671,86.81818181818184
90.0,92.1703081348705,91.88896944291953,86.81818181818181
91.0,92.1703081348705,91.90232440503203,86.81818181818181
92.0,92.1703081348705,91.91521154446914,86.81818181818181
93.0,92.1703081348705,91.92765715715477,86.81818181818181
94.0,92.1703081348705,91.93968552358336,86.8181818181818
